Brass-1	Brass-2	Brass-3	Brass-4	Brass-5	Copper-1	Copper-2	Copper-3	Copper-4	Copper-5	Steel-1	Steel-2	Steel-3	Steel-4	Steel-5	Aluminum-1	Aluminum-2	Aluminum-3	Aluminum-4	Aluminum-5	
°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	
 2.281671e+001	 2.318770e+001	 2.483763e+001	 3.147463e+001	 5.638245e+001	 2.978670e+001	 3.008661e+001	 3.155007e+001	 3.504177e+001	 4.454215e+001	 2.191521e+001	 2.217558e+001	 2.368950e+001	 3.294658e+001	 7.927408e+001	 2.793078e+001	 2.854860e+001	 3.234011e+001	 3.874983e+001	 5.011657e+001	
 2.275892e+001	 2.321568e+001	 2.477037e+001	 3.145124e+001	 5.641198e+001	 2.986213e+001	 3.008249e+001	 3.153568e+001	 3.507122e+001	 4.453297e+001	 2.188690e+001	 2.217107e+001	 2.364920e+001	 3.296325e+001	 7.929370e+001	 2.796331e+001	 2.854954e+001	 3.233864e+001	 3.877461e+001	 5.017703e+001	
 2.281758e+001	 2.315112e+001	 2.484184e+001	 3.147499e+001	 5.640659e+001	 2.987870e+001	 3.002211e+001	 3.154426e+001	 3.501496e+001	 4.450495e+001	 2.189468e+001	 2.217485e+001	 2.363038e+001	 3.298466e+001	 7.935888e+001	 2.793848e+001	 2.857928e+001	 3.232447e+001	 3.878561e+001	 5.017717e+001	
 2.277674e+001	 2.316547e+001	 2.481502e+001	 3.139283e+001	 5.637337e+001	 2.984740e+001	 3.000904e+001	 3.151659e+001	 3.503430e+001	 4.447427e+001	 2.188881e+001	 2.220967e+001	 2.366491e+001	 3.297079e+001	 7.938890e+001	 2.798282e+001	 2.860864e+001	 3.234979e+001	 3.879573e+001	 5.016221e+001	
 2.282581e+001	 2.320094e+001	 2.486198e+001	 3.144830e+001	 5.641291e+001	 2.986468e+001	 3.006301e+001	 3.154525e+001	 3.507331e+001	 4.448134e+001	 2.186617e+001	 2.216483e+001	 2.366491e+001	 3.292716e+001	 7.934966e+001	 2.797002e+001	 2.862115e+001	 3.234747e+001	 3.872891e+001	 5.012453e+001	
 2.278152e+001	 2.318254e+001	 2.483650e+001	 3.144454e+001	 5.637838e+001	 2.984280e+001	 3.007412e+001	 3.148357e+001	 3.503806e+001	 4.448555e+001	 2.188910e+001	 2.217700e+001	 2.368494e+001	 3.298002e+001	 7.940760e+001	 2.798914e+001	 2.862917e+001	 3.236994e+001	 3.875077e+001	 5.015980e+001	
 2.280686e+001	 2.316691e+001	 2.484310e+001	 3.144748e+001	 5.637086e+001	 2.986302e+001	 3.007199e+001	 3.152111e+001	 3.500650e+001	 4.450355e+001	 2.190967e+001	 2.219663e+001	 2.371854e+001	 3.300107e+001	 7.944553e+001	 2.800402e+001	 2.865810e+001	 3.233997e+001	 3.876378e+001	 5.017902e+001	
 2.278108e+001	 2.320519e+001	 2.483018e+001	 3.147174e+001	 5.639431e+001	 2.987548e+001	 3.006609e+001	 3.152601e+001	 3.505405e+001	 4.451168e+001	 2.193036e+001	 2.217257e+001	 2.366088e+001	 3.301749e+001	 7.946027e+001	 2.803204e+001	 2.867994e+001	 3.236656e+001	 3.873731e+001	 5.016116e+001	
 2.281460e+001	 2.317875e+001	 2.477477e+001	 3.141599e+001	 5.636901e+001	 2.984212e+001	 3.003690e+001	 3.150465e+001	 3.504792e+001	 4.450607e+001	 2.191565e+001	 2.218872e+001	 2.368183e+001	 3.298433e+001	 7.947410e+001	 2.803165e+001	 2.866141e+001	 3.237731e+001	 3.874079e+001	 5.016467e+001	
 2.280048e+001	 2.319445e+001	 2.480838e+001	 3.145692e+001	 5.637323e+001	 2.982668e+001	 3.003909e+001	 3.151353e+001	 3.505245e+001	 4.448141e+001	 2.189057e+001	 2.212961e+001	 2.367436e+001	 3.296192e+001	 7.945013e+001	 2.802994e+001	 2.863608e+001	 3.235390e+001	 3.874833e+001	 5.019488e+001	
 2.278127e+001	 2.319382e+001	 2.484423e+001	 3.144896e+001	 5.638285e+001	 2.982965e+001	 2.996579e+001	 3.145879e+001	 3.502060e+001	 4.453920e+001	 2.190415e+001	 2.215477e+001	 2.368129e+001	 3.298371e+001	 7.947015e+001	 2.804130e+001	 2.864068e+001	 3.235904e+001	 3.873244e+001	 5.019034e+001	
 2.281641e+001	 2.319914e+001	 2.484934e+001	 3.148686e+001	 5.642186e+001	 2.983677e+001	 3.004869e+001	 3.151900e+001	 3.501089e+001	 4.449654e+001	 2.189861e+001	 2.219303e+001	 2.368888e+001	 3.303404e+001	 7.948186e+001	 2.804849e+001	 2.864393e+001	 3.232916e+001	 3.868146e+001	 5.019262e+001	
 2.277931e+001	 2.316189e+001	 2.475816e+001	 3.145026e+001	 5.641475e+001	 2.983539e+001	 3.003732e+001	 3.149034e+001	 3.501591e+001	 4.450249e+001	 2.193393e+001	 2.217237e+001	 2.369045e+001	 3.302087e+001	 7.953902e+001	 2.803292e+001	 2.863608e+001	 3.233997e+001	 3.871747e+001	 5.017229e+001	
 2.281563e+001	 2.315338e+001	 2.483348e+001	 3.147437e+001	 5.643043e+001	 2.985519e+001	 3.005630e+001	 3.148662e+001	 3.505433e+001	 4.451511e+001	 2.187377e+001	 2.217660e+001	 2.364361e+001	 3.301982e+001	 7.949951e+001	 2.802363e+001	 2.864854e+001	 3.233043e+001	 3.867583e+001	 5.018389e+001	
 2.283351e+001	 2.321350e+001	 2.484245e+001	 3.148089e+001	 5.643767e+001	 2.983354e+001	 3.002391e+001	 3.151642e+001	 3.504083e+001	 4.449822e+001	 2.188732e+001	 2.218621e+001	 2.368279e+001	 3.306528e+001	 7.951729e+001	 2.804945e+001	 2.867401e+001	 3.238836e+001	 3.877154e+001	 5.021780e+001	
 2.279982e+001	 2.316700e+001	 2.481353e+001	 3.147962e+001	 5.641791e+001	 2.983397e+001	 3.006049e+001	 3.146879e+001	 3.502602e+001	 4.453311e+001	 2.190111e+001	 2.219204e+001	 2.368439e+001	 3.303717e+001	 7.949806e+001	 2.804130e+001	 2.869830e+001	 3.237578e+001	 3.876598e+001	 5.020147e+001	
 2.278021e+001	 2.321440e+001	 2.485635e+001	 3.148231e+001	 5.645126e+001	 2.983723e+001	 3.004160e+001	 3.152624e+001	 3.503202e+001	 4.451385e+001	 2.189474e+001	 2.218629e+001	 2.368672e+001	 3.308384e+001	 7.956377e+001	 2.804664e+001	 2.869249e+001	 3.237341e+001	 3.874201e+001	 5.019879e+001	
 2.281817e+001	 2.319030e+001	 2.483397e+001	 3.146473e+001	 5.642898e+001	 2.982824e+001	 3.003994e+001	 3.148813e+001	 3.503402e+001	 4.453017e+001	 2.187592e+001	 2.217765e+001	 2.366591e+001	 3.305519e+001	 7.952058e+001	 2.802128e+001	 2.871458e+001	 3.241012e+001	 3.878157e+001	 5.020607e+001	
 2.280296e+001	 2.315550e+001	 2.482806e+001	 3.147251e+001	 5.640802e+001	 2.983185e+001	 3.001169e+001	 3.151192e+001	 3.503685e+001	 4.450179e+001	 2.191943e+001	 2.221070e+001	 2.371456e+001	 3.308529e+001	 7.961749e+001	 2.800399e+001	 2.868636e+001	 3.238191e+001	 3.879325e+001	 5.027352e+001	
 2.281590e+001	 2.316443e+001	 2.484376e+001	 3.140404e+001	 5.642911e+001	 2.981577e+001	 3.000945e+001	 3.143598e+001	 3.500459e+001	 4.450096e+001	 2.190140e+001	 2.219959e+001	 2.371038e+001	 3.313541e+001	 7.963264e+001	 2.799432e+001	 2.866843e+001	 3.235208e+001	 3.877381e+001	 5.022556e+001	
 2.276081e+001	 2.317654e+001	 2.483038e+001	 3.145284e+001	 5.642028e+001	 2.981350e+001	 3.002482e+001	 3.148723e+001	 3.502206e+001	 4.451069e+001	 2.190498e+001	 2.218503e+001	 2.372983e+001	 3.312939e+001	 7.970335e+001	 2.803023e+001	 2.869783e+001	 3.239685e+001	 3.878628e+001	 5.024552e+001	
 2.279853e+001	 2.314462e+001	 2.482926e+001	 3.146005e+001	 5.645889e+001	 2.981339e+001	 3.001745e+001	 3.148718e+001	 3.502918e+001	 4.449997e+001	 2.189919e+001	 2.217563e+001	 2.372426e+001	 3.312403e+001	 7.969861e+001	 2.804904e+001	 2.870541e+001	 3.236402e+001	 3.877170e+001	 5.027997e+001	
 2.278615e+001	 2.315023e+001	 2.484138e+001	 3.146064e+001	 5.642119e+001	 2.981956e+001	 2.994426e+001	 3.146229e+001	 3.496638e+001	 4.449878e+001	 2.190782e+001	 2.219529e+001	 2.370280e+001	 3.310287e+001	 7.964647e+001	 2.803682e+001	 2.870102e+001	 3.241853e+001	 3.875058e+001	 5.027029e+001	
 2.275712e+001	 2.320327e+001	 2.484253e+001	 3.149475e+001	 5.644994e+001	 2.982894e+001	 3.005875e+001	 3.150682e+001	 3.507008e+001	 4.449822e+001	 2.187597e+001	 2.219073e+001	 2.375160e+001	 3.311174e+001	 7.966543e+001	 2.807446e+001	 2.870104e+001	 3.239552e+001	 3.878051e+001	 5.027401e+001	
 2.278585e+001	 2.319086e+001	 2.484103e+001	 3.149309e+001	 5.643451e+001	 2.983354e+001	 3.005631e+001	 3.148274e+001	 3.503958e+001	 4.449654e+001	 2.187474e+001	 2.219260e+001	 2.372678e+001	 3.312695e+001	 7.970493e+001	 2.805735e+001	 2.874605e+001	 3.242240e+001	 3.877479e+001	 5.027551e+001	
 2.274692e+001	 2.313250e+001	 2.485601e+001	 3.146719e+001	 5.642660e+001	 2.982278e+001	 3.000527e+001	 3.146437e+001	 3.503216e+001	 4.446754e+001	 2.188742e+001	 2.218978e+001	 2.372336e+001	 3.314490e+001	 7.968768e+001	 2.809468e+001	 2.872869e+001	 3.243427e+001	 3.879360e+001	 5.032197e+001	
 2.281653e+001	 2.319555e+001	 2.484565e+001	 3.141389e+001	 5.642185e+001	 2.978464e+001	 2.998501e+001	 3.146200e+001	 3.501878e+001	 4.449311e+001	 2.190918e+001	 2.220826e+001	 2.374601e+001	 3.316387e+001	 7.964594e+001	 2.809411e+001	 2.873210e+001	 3.243069e+001	 3.878684e+001	 5.026665e+001	
 2.278133e+001	 2.319298e+001	 2.484226e+001	 3.144979e+001	 5.642396e+001	 2.984423e+001	 3.000364e+001	 3.149438e+001	 3.502108e+001	 4.451245e+001	 2.192418e+001	 2.219672e+001	 2.374517e+001	 3.317353e+001	 7.967728e+001	 2.807630e+001	 2.870294e+001	 3.243398e+001	 3.878968e+001	 5.028307e+001	
 2.278044e+001	 2.314454e+001	 2.483574e+001	 3.142948e+001	 5.641934e+001	 2.978535e+001	 2.999648e+001	 3.148424e+001	 3.500465e+001	 4.448954e+001	 2.187982e+001	 2.219757e+001	 2.375397e+001	 3.318631e+001	 7.966622e+001	 2.804918e+001	 2.865770e+001	 3.239978e+001	 3.882061e+001	 5.033796e+001	
 2.279732e+001	 2.318393e+001	 2.481620e+001	 3.146117e+001	 5.639786e+001	 2.981927e+001	 3.002953e+001	 3.150181e+001	 3.502100e+001	 4.451574e+001	 2.190835e+001	 2.220704e+001	 2.375558e+001	 3.319475e+001	 7.976234e+001	 2.805536e+001	 2.867068e+001	 3.242322e+001	 3.885023e+001	 5.033851e+001	
 2.277439e+001	 2.317567e+001	 2.486994e+001	 3.150375e+001	 5.643424e+001	 2.980737e+001	 3.004390e+001	 3.149869e+001	 3.502938e+001	 4.449627e+001	 2.190290e+001	 2.217629e+001	 2.372931e+001	 3.318801e+001	 7.973719e+001	 2.804655e+001	 2.867280e+001	 3.241439e+001	 3.883442e+001	 5.032301e+001	
 2.279368e+001	 2.316877e+001	 2.482639e+001	 3.147103e+001	 5.639996e+001	 2.979799e+001	 2.998628e+001	 3.150225e+001	 3.503565e+001	 4.444457e+001	 2.186234e+001	 2.221362e+001	 2.374397e+001	 3.317287e+001	 7.974299e+001	 2.805960e+001	 2.865286e+001	 3.240157e+001	 3.885384e+001	 5.031387e+001	
 2.279442e+001	 2.320950e+001	 2.484351e+001	 3.150183e+001	 5.642805e+001	 2.981930e+001	 2.995338e+001	 3.150998e+001	 3.502584e+001	 4.454243e+001	 2.188944e+001	 2.217368e+001	 2.376362e+001	 3.318483e+001	 7.979658e+001	 2.803432e+001	 2.865336e+001	 3.242786e+001	 3.883341e+001	 5.033261e+001	
 2.276345e+001	 2.319424e+001	 2.485122e+001	 3.149937e+001	 5.644702e+001	 2.978477e+001	 3.002400e+001	 3.152161e+001	 3.505448e+001	 4.449543e+001	 2.188992e+001	 2.218528e+001	 2.373049e+001	 3.319611e+001	 7.981660e+001	 2.807641e+001	 2.870559e+001	 3.244645e+001	 3.885081e+001	 5.034538e+001	
 2.277794e+001	 2.319394e+001	 2.484374e+001	 3.148833e+001	 5.645044e+001	 2.979317e+001	 3.001873e+001	 3.150267e+001	 3.503326e+001	 4.451083e+001	 2.189197e+001	 2.219800e+001	 2.375387e+001	 3.324404e+001	 7.984952e+001	 2.806813e+001	 2.866415e+001	 3.245211e+001	 3.889892e+001	 5.038869e+001	
 2.275556e+001	 2.316713e+001	 2.486063e+001	 3.148998e+001	 5.640339e+001	 2.979954e+001	 3.001766e+001	 3.146863e+001	 3.503550e+001	 4.453437e+001	 2.186606e+001	 2.218013e+001	 2.375149e+001	 3.324229e+001	 7.977933e+001	 2.807262e+001	 2.873417e+001	 3.248551e+001	 3.889219e+001	 5.038546e+001	
 2.279785e+001	 2.319137e+001	 2.483740e+001	 3.147457e+001	 5.640312e+001	 2.975825e+001	 2.999762e+001	 3.147348e+001	 3.498962e+001	 4.452002e+001	 2.186815e+001	 2.216345e+001	 2.375701e+001	 3.324754e+001	 7.984649e+001	 2.807725e+001	 2.870280e+001	 3.244369e+001	 3.889459e+001	 5.039178e+001	
 2.279309e+001	 2.317562e+001	 2.482219e+001	 3.144129e+001	 5.643713e+001	 2.979795e+001	 3.002247e+001	 3.146891e+001	 3.500990e+001	 4.447932e+001	 2.191868e+001	 2.222187e+001	 2.376000e+001	 3.325455e+001	 7.983345e+001	 2.806926e+001	 2.870523e+001	 3.247113e+001	 3.890666e+001	 5.036460e+001	
 2.278687e+001	 2.319531e+001	 2.486681e+001	 3.147482e+001	 5.642738e+001	 2.980163e+001	 3.002994e+001	 3.149110e+001	 3.501390e+001	 4.451918e+001	 2.191026e+001	 2.220870e+001	 2.382029e+001	 3.327613e+001	 7.986848e+001	 2.807332e+001	 2.873507e+001	 3.247931e+001	 3.893635e+001	 5.036942e+001	
 2.278488e+001	 2.316630e+001	 2.484111e+001	 3.149565e+001	 5.643239e+001	 2.981452e+001	 2.999864e+001	 3.150680e+001	 3.497529e+001	 4.449445e+001	 2.188924e+001	 2.218035e+001	 2.374736e+001	 3.326682e+001	 7.994247e+001	 2.808711e+001	 2.871939e+001	 3.248524e+001	 3.890614e+001	 5.037105e+001	
 2.282466e+001	 2.319181e+001	 2.489225e+001	 3.147807e+001	 5.644042e+001	 2.979193e+001	 3.000916e+001	 3.148843e+001	 3.501473e+001	 4.451273e+001	 2.189076e+001	 2.222018e+001	 2.379199e+001	 3.328606e+001	 7.993116e+001	 2.807361e+001	 2.873862e+001	 3.244967e+001	 3.895338e+001	 5.038924e+001	
 2.283483e+001	 2.317960e+001	 2.487299e+001	 3.149889e+001	 5.644966e+001	 2.978899e+001	 3.000197e+001	 3.146239e+001	 3.503151e+001	 4.450390e+001	 2.187150e+001	 2.220723e+001	 2.379279e+001	 3.329666e+001	 7.994959e+001	 2.810433e+001	 2.871501e+001	 3.246656e+001	 3.892029e+001	 5.038169e+001	
 2.280294e+001	 2.314388e+001	 2.476488e+001	 3.144539e+001	 5.637188e+001	 2.979685e+001	 2.998192e+001	 3.146915e+001	 3.500364e+001	 4.448800e+001	 2.189610e+001	 2.215391e+001	 2.378446e+001	 3.327784e+001	 7.992957e+001	 2.807813e+001	 2.873615e+001	 3.248032e+001	 3.893726e+001	 5.038773e+001	
 2.280072e+001	 2.316910e+001	 2.485292e+001	 3.140706e+001	 5.640905e+001	 2.982634e+001	 3.000571e+001	 3.147263e+001	 3.502290e+001	 4.446237e+001	 2.189865e+001	 2.219429e+001	 2.379564e+001	 3.331491e+001	 7.994709e+001	 2.810925e+001	 2.873013e+001	 3.249187e+001	 3.895150e+001	 5.041854e+001	
 2.282702e+001	 2.317579e+001	 2.486571e+001	 3.148093e+001	 5.641248e+001	 2.980556e+001	 2.999010e+001	 3.145491e+001	 3.498560e+001	 4.445872e+001	 2.190716e+001	 2.220295e+001	 2.378209e+001	 3.328719e+001	 7.997816e+001	 2.814951e+001	 2.878109e+001	 3.250611e+001	 3.892233e+001	 5.041423e+001	
 2.280202e+001	 2.318106e+001	 2.483494e+001	 3.145425e+001	 5.638440e+001	 2.976837e+001	 2.999602e+001	 3.140545e+001	 3.499368e+001	 4.446972e+001	 2.191800e+001	 2.218687e+001	 2.379124e+001	 3.329531e+001	 7.991891e+001	 2.811416e+001	 2.879663e+001	 3.250689e+001	 3.889076e+001	 5.042514e+001	
 2.282197e+001	 2.317401e+001	 2.485268e+001	 3.148207e+001	 5.642685e+001	 2.979586e+001	 3.001631e+001	 3.148421e+001	 3.502804e+001	 4.448632e+001	 2.189883e+001	 2.219883e+001	 2.377845e+001	 3.332787e+001	 7.988033e+001	 2.816832e+001	 2.878867e+001	 3.251705e+001	 3.893277e+001	 5.041368e+001	
 2.276685e+001	 2.319721e+001	 2.483170e+001	 3.149767e+001	 5.643133e+001	 2.981030e+001	 3.002368e+001	 3.148814e+001	 3.502139e+001	 4.450131e+001	 2.191731e+001	 2.221637e+001	 2.378389e+001	 3.334323e+001	 7.988678e+001	 2.814253e+001	 2.880672e+001	 3.250234e+001	 3.893270e+001	 5.041018e+001	
 2.283034e+001	 2.320871e+001	 2.485037e+001	 3.143988e+001	 5.643198e+001	 2.980248e+001	 3.001216e+001	 3.148022e+001	 3.499929e+001	 4.450418e+001	 2.191256e+001	 2.221228e+001	 2.378792e+001	 3.335147e+001	 7.990798e+001	 2.816537e+001	 2.881151e+001	 3.254744e+001	 3.893777e+001	 5.043282e+001	
 2.278746e+001	 2.318089e+001	 2.487080e+001	 3.148966e+001	 5.640009e+001	 2.980581e+001	 2.999701e+001	 3.146848e+001	 3.501971e+001	 4.447077e+001	 2.188408e+001	 2.225447e+001	 2.382627e+001	 3.335975e+001	 7.996144e+001	 2.816916e+001	 2.878530e+001	 3.254594e+001	 3.892835e+001	 5.045081e+001	
 2.284461e+001	 2.321482e+001	 2.491777e+001	 3.146650e+001	 5.639469e+001	 2.986587e+001	 3.003508e+001	 3.148456e+001	 3.504250e+001	 4.450418e+001	 2.193722e+001	 2.219923e+001	 2.382282e+001	 3.339250e+001	 7.997092e+001	 2.814895e+001	 2.879505e+001	 3.251999e+001	 3.892513e+001	 5.044840e+001	
 2.283959e+001	 2.320696e+001	 2.485986e+001	 3.148966e+001	 5.640694e+001	 2.980301e+001	 2.998685e+001	 3.148378e+001	 3.499176e+001	 4.444275e+001	 2.190476e+001	 2.218916e+001	 2.381650e+001	 3.333891e+001	 7.991272e+001	 2.816495e+001	 2.874464e+001	 3.253815e+001	 3.893147e+001	 5.047840e+001	
 2.280935e+001	 2.321475e+001	 2.484267e+001	 3.148414e+001	 5.639903e+001	 2.980779e+001	 2.999134e+001	 3.145516e+001	 3.497774e+001	 4.444275e+001	 2.192320e+001	 2.219997e+001	 2.380851e+001	 3.338928e+001	 8.005348e+001	 2.821644e+001	 2.879309e+001	 3.252155e+001	 3.891223e+001	 5.043563e+001	
 2.282381e+001	 2.318426e+001	 2.483812e+001	 3.149029e+001	 5.639086e+001	 2.982614e+001	 2.999932e+001	 3.146005e+001	 3.504024e+001	 4.444506e+001	 2.191446e+001	 2.222131e+001	 2.383014e+001	 3.338156e+001	 8.008627e+001	 2.820904e+001	 2.880360e+001	 3.251714e+001	 3.895403e+001	 5.046927e+001	
 2.284880e+001	 2.321298e+001	 2.483713e+001	 3.148931e+001	 5.643792e+001	 2.985956e+001	 3.001751e+001	 3.147762e+001	 3.498180e+001	 4.449676e+001	 2.190492e+001	 2.221997e+001	 2.381837e+001	 3.339630e+001	 8.000806e+001	 2.820820e+001	 2.881777e+001	 3.254268e+001	 3.895803e+001	 5.042459e+001	
 2.279088e+001	 2.318793e+001	 2.487396e+001	 3.147083e+001	 5.642342e+001	 2.986533e+001	 3.000893e+001	 3.146563e+001	 3.500245e+001	 4.445690e+001	 2.192487e+001	 2.221295e+001	 2.384398e+001	 3.340593e+001	 8.001266e+001	 2.821082e+001	 2.881304e+001	 3.255247e+001	 3.898542e+001	 5.045836e+001	
 2.281994e+001	 2.320988e+001	 2.487390e+001	 3.147837e+001	 5.641709e+001	 2.981158e+001	 2.999587e+001	 3.148596e+001	 3.500862e+001	 4.449935e+001	 2.193604e+001	 2.225459e+001	 2.387140e+001	 3.344802e+001	 8.001503e+001	 2.822180e+001	 2.883871e+001	 3.257094e+001	 3.896431e+001	 5.049377e+001	
 2.279782e+001	 2.316841e+001	 2.482881e+001	 3.146179e+001	 5.644200e+001	 2.984795e+001	 3.002019e+001	 3.148365e+001	 3.503386e+001	 4.448780e+001	 2.191859e+001	 2.222910e+001	 2.383042e+001	 3.345473e+001	 8.005019e+001	 2.825225e+001	 2.885411e+001	 3.256034e+001	 3.897849e+001	 5.051422e+001	
 2.283450e+001	 2.319804e+001	 2.486567e+001	 3.150267e+001	 5.641908e+001	 2.980230e+001	 2.998621e+001	 3.148686e+001	 3.501985e+001	 4.446377e+001	 2.192991e+001	 2.223275e+001	 2.388226e+001	 3.346151e+001	 8.006270e+001	 2.825534e+001	 2.889693e+001	 3.258818e+001	 3.898393e+001	 5.050517e+001	
 2.283185e+001	 2.321859e+001	 2.490475e+001	 3.150971e+001	 5.647099e+001	 2.983751e+001	 3.002938e+001	 3.147964e+001	 3.500272e+001	 4.446516e+001	 2.191874e+001	 2.225472e+001	 2.384055e+001	 3.345312e+001	 8.012392e+001	 2.827116e+001	 2.890496e+001	 3.259938e+001	 3.900514e+001	 5.051148e+001	
 2.283303e+001	 2.321184e+001	 2.489400e+001	 3.151676e+001	 5.647034e+001	 2.984933e+001	 3.003326e+001	 3.145369e+001	 3.501240e+001	 4.447421e+001	 2.192252e+001	 2.221096e+001	 2.386098e+001	 3.343752e+001	 8.012709e+001	 2.827652e+001	 2.885985e+001	 3.260592e+001	 3.903714e+001	 5.051190e+001	
 2.281898e+001	 2.319360e+001	 2.487203e+001	 3.150893e+001	 5.646599e+001	 2.982894e+001	 3.001666e+001	 3.147007e+001	 3.499285e+001	 4.445480e+001	 2.197523e+001	 2.223702e+001	 2.387527e+001	 3.345824e+001	 8.021111e+001	 2.826062e+001	 2.889213e+001	 3.260612e+001	 3.900592e+001	 5.050653e+001	
 2.280769e+001	 2.319779e+001	 2.488777e+001	 3.153252e+001	 5.646468e+001	 2.984034e+001	 3.003521e+001	 3.148117e+001	 3.503216e+001	 4.450825e+001	 2.191536e+001	 2.223383e+001	 2.386173e+001	 3.348590e+001	 8.027957e+001	 2.826848e+001	 2.887388e+001	 3.262379e+001	 3.902624e+001	 5.052240e+001	
 2.280932e+001	 2.318069e+001	 2.486356e+001	 3.153008e+001	 5.644517e+001	 2.985854e+001	 3.003544e+001	 3.147801e+001	 3.501502e+001	 4.446994e+001	 2.192270e+001	 2.219989e+001	 2.387962e+001	 3.350677e+001	 8.030801e+001	 2.826218e+001	 2.890373e+001	 3.262415e+001	 3.908702e+001	 5.057112e+001	
 2.280545e+001	 2.318403e+001	 2.485206e+001	 3.152202e+001	 5.645110e+001	 2.987650e+001	 3.001716e+001	 3.148916e+001	 3.495832e+001	 4.445277e+001	 2.192129e+001	 2.224684e+001	 2.388555e+001	 3.353076e+001	 8.034607e+001	 2.828227e+001	 2.891355e+001	 3.263827e+001	 3.903003e+001	 5.051944e+001	
 2.284269e+001	 2.321766e+001	 2.489968e+001	 3.152963e+001	 5.648576e+001	 2.983751e+001	 3.003398e+001	 3.149977e+001	 3.501980e+001	 4.450817e+001	 2.195666e+001	 2.227467e+001	 2.388722e+001	 3.351406e+001	 8.032434e+001	 2.828592e+001	 2.888365e+001	 3.262955e+001	 3.903866e+001	 5.052721e+001	
 2.277684e+001	 2.316600e+001	 2.486300e+001	 3.151417e+001	 5.648432e+001	 2.987891e+001	 3.000840e+001	 3.148382e+001	 3.501003e+001	 4.445067e+001	 2.196035e+001	 2.225245e+001	 2.386515e+001	 3.351814e+001	 8.022611e+001	 2.827526e+001	 2.886569e+001	 3.259335e+001	 3.904609e+001	 5.052748e+001	
 2.281010e+001	 2.322584e+001	 2.488924e+001	 3.150807e+001	 5.648247e+001	 2.985433e+001	 3.001892e+001	 3.148566e+001	 3.501762e+001	 4.447835e+001	 2.192030e+001	 2.226133e+001	 2.384848e+001	 3.350232e+001	 8.012011e+001	 2.822596e+001	 2.886461e+001	 3.262589e+001	 3.906086e+001	 5.058121e+001	
 2.278801e+001	 2.320377e+001	 2.489316e+001	 3.150834e+001	 5.647245e+001	 2.986471e+001	 2.995759e+001	 3.148759e+001	 3.500287e+001	 4.446840e+001	 2.193549e+001	 2.227183e+001	 2.388408e+001	 3.351435e+001	 8.016962e+001	 2.825094e+001	 2.884527e+001	 3.265708e+001	 3.903730e+001	 5.056811e+001	
 2.279635e+001	 2.318127e+001	 2.487379e+001	 3.153542e+001	 5.646613e+001	 2.982462e+001	 2.996814e+001	 3.150134e+001	 3.499805e+001	 4.444885e+001	 2.195730e+001	 2.224286e+001	 2.389372e+001	 3.352513e+001	 8.025297e+001	 2.830079e+001	 2.890954e+001	 3.266645e+001	 3.904987e+001	 5.059775e+001	
 2.281323e+001	 2.322506e+001	 2.489928e+001	 3.155440e+001	 5.647443e+001	 2.986358e+001	 2.999287e+001	 3.146808e+001	 3.504084e+001	 4.448486e+001	 2.197024e+001	 2.223696e+001	 2.390249e+001	 3.355905e+001	 8.022742e+001	 2.827760e+001	 2.890088e+001	 3.267596e+001	 3.903768e+001	 5.059275e+001	
 2.279605e+001	 2.321188e+001	 2.488291e+001	 3.152734e+001	 5.650066e+001	 2.983712e+001	 3.003446e+001	 3.149748e+001	 3.502554e+001	 4.447905e+001	 2.196647e+001	 2.228844e+001	 2.390866e+001	 3.353164e+001	 8.030090e+001	 2.828068e+001	 2.888937e+001	 3.263891e+001	 3.904427e+001	 5.055720e+001	
 2.281618e+001	 2.320609e+001	 2.487745e+001	 3.150014e+001	 5.648893e+001	 2.985600e+001	 3.001808e+001	 3.151149e+001	 3.506547e+001	 4.449516e+001	 2.194475e+001	 2.229259e+001	 2.389400e+001	 3.356452e+001	 8.034357e+001	 2.830426e+001	 2.893044e+001	 3.269019e+001	 3.901873e+001	 5.052448e+001	
 2.282455e+001	 2.325161e+001	 2.491829e+001	 3.153725e+001	 5.647575e+001	 2.983978e+001	 3.002635e+001	 3.150778e+001	 3.504295e+001	 4.448949e+001	 2.197182e+001	 2.225617e+001	 2.394679e+001	 3.359052e+001	 8.028458e+001	 2.828044e+001	 2.883772e+001	 3.265989e+001	 3.902161e+001	 5.053820e+001	
 2.278178e+001	 2.318986e+001	 2.491574e+001	 3.155260e+001	 5.648642e+001	 2.985150e+001	 2.998791e+001	 3.152129e+001	 3.507493e+001	 4.449019e+001	 2.192164e+001	 2.222479e+001	 2.391559e+001	 3.354189e+001	 8.032316e+001	 2.827286e+001	 2.883000e+001	 3.262285e+001	 3.900663e+001	 5.057238e+001	
 2.284774e+001	 2.322521e+001	 2.485486e+001	 3.151648e+001	 5.647919e+001	 2.987115e+001	 3.000699e+001	 3.153616e+001	 3.502463e+001	 4.443933e+001	 2.193756e+001	 2.224817e+001	 2.389055e+001	 3.354656e+001	 8.033395e+001	 2.824199e+001	 2.889404e+001	 3.263953e+001	 3.903732e+001	 5.057101e+001	
